REGION,SUBREGION,COUNTRY,ORGCD,YEAR,NATIO_ISO,Count
Asia,Central Asia,Kazakhstan,WHO,2022,KAZ,20
Asia,Central Asia,Kazakhstan,WIPO,2022,KAZ,1
Asia,Central Asia,Kyrgyzstan,CTBTO,2022,KGZ,1
Asia,Central Asia,Kyrgyzstan,FAO,2022,KGZ,6
Asia,Central Asia,Kyrgyzstan,IAEA,2022,KGZ,2
Asia,Central Asia,Kyrgyzstan,ICAO,2022,KGZ,2
Asia,Central Asia,Kyrgyzstan,IFAD,2022,KGZ,1
Asia,Central Asia,Kyrgyzstan,ILO,2022,KGZ,3
Asia,Central Asia,Kyrgyzstan,IOM,2022,KGZ,17
Asia,Central Asia,Kyrgyzstan,ITU,2022,KGZ,2
Asia,Central Asia,Kyrgyzstan,UN,2022,KGZ,53
Asia,Central Asia,Kyrgyzstan,UN WOMEN,2022,KGZ,10
Asia,Central Asia,Kyrgyzstan,UNAIDS,2022,KGZ,2
Asia,Central Asia,Kyrgyzstan,UNDP,2022,KGZ,42
Asia,Central Asia,Kyrgyzstan,UNESCO,2022,KGZ,5
Asia,Central Asia,Kyrgyzstan,UNFPA,2022,KGZ,16
Asia,Central Asia,Kyrgyzstan,UNHCR,2022,KGZ,23
Asia,Central Asia,Kyrgyzstan,UNICEF,2022,KGZ,50
Asia,Central Asia,Kyrgyzstan,UNIDO,2022,KGZ,2
Asia,Central Asia,Kyrgyzstan,UNITAR,2022,KGZ,1
Asia,Central Asia,Kyrgyzstan,UNOPS,2022,KGZ,1
Asia,Central Asia,Kyrgyzstan,UPU,2022,KGZ,1
Asia,Central Asia,Kyrgyzstan,WFP,2022,KGZ,45
Asia,Central Asia,Kyrgyzstan,WHO,2022,KGZ,23
Asia,Central Asia,Kyrgyzstan,WIPO,2022,KGZ,1
Asia,Central Asia,Tajikistan,CTBTO,2022,TJK,1
Asia,Central Asia,Tajikistan,FAO,2022,TJK,13
Asia,Central Asia,Tajikistan,IAEA,2022,TJK,3
Asia,Central Asia,Tajikistan,ILO,2022,TJK,2
Asia,Central Asia,Tajikistan,IOM,2022,TJK,23
Asia,Central Asia,Tajikistan,ITU,2022,TJK,1
Asia,Central Asia,Tajikistan,UN,2022,TJK,51
Asia,Central Asia,Tajikistan,UN WOMEN,2022,TJK,2
Asia,Central Asia,Tajikistan,UNAIDS,2022,TJK,2
Asia,Central Asia,Tajikistan,UNDP,2022,TJK,33
Asia,Central Asia,Tajikistan,UNESCO,2022,TJK,2
Asia,Central Asia,Tajikistan,UNFPA,2022,TJK,12
Asia,Central Asia,Tajikistan,UNHCR,2022,TJK,16
Asia,Central Asia,Tajikistan,UNICEF,2022,TJK,68
Asia,Central Asia,Tajikistan,UNIDO,2022,TJK,1
Asia,Central Asia,Tajikistan,UNOPS,2022,TJK,2
Asia,Central Asia,Tajikistan,WFP,2022,TJK,51
Asia,Central Asia,Tajikistan,WHO,2022,TJK,18
Asia,Central Asia,Turkmenistan,CTBTO,2022,TKM,1
Asia,Central Asia,Turkmenistan,FAO,2022,TKM,2
Asia,Central Asia,Turkmenistan,IOM,2022,TKM,7
Asia,Central Asia,Turkmenistan,UN,2022,TKM,37
Asia,Central Asia,Turkmenistan,UNDP,2022,TKM,20
Asia,Central Asia,Turkmenistan,UNESCO,2022,TKM,1
Asia,Central Asia,Turkmenistan,UNFPA,2022,TKM,15
Asia,Central Asia,Turkmenistan,UNHCR,2022,TKM,4
Asia,Central Asia,Turkmenistan,UNICEF,2022,TKM,27
Asia,Central Asia,Turkmenistan,WHO,2022,TKM,13
Asia,Central Asia,Uzbekistan,CTBTO,2022,UZB,1
Asia,Central Asia,Uzbekistan,FAO,2022,UZB,2
Asia,Central Asia,Uzbekistan,IAEA,2022,UZB,5
Asia,Central Asia,Uzbekistan,IFAD,2022,UZB,3
Asia,Central Asia,Uzbekistan,ILO,2022,UZB,3
Asia,Central Asia,Uzbekistan,IOM,2022,UZB,3
Asia,Central Asia,Uzbekistan,ITC,2022,UZB,1
Asia,Central Asia,Uzbekistan,ITU,2022,UZB,1
Asia,Central Asia,Uzbekistan,PAHO,2022,UZB,1
Asia,Central Asia,Uzbekistan,UN,2022,UZB,61
Asia,Central Asia,Uzbekistan,UN WOMEN,2022,UZB,1
Asia,Central Asia,Uzbekistan,UNAIDS,2022,UZB,2
Asia,Central Asia,Uzbekistan,UNDP,2022,UZB,56
Asia,Central Asia,Uzbekistan,UNESCO,2022,UZB,8
Asia,Central Asia,Uzbekistan,UNFPA,2022,UZB,21
Asia,Central Asia,Uzbekistan,UNHCR,2022,UZB,9
Asia,Central Asia,Uzbekistan,UNICEF,2022,UZB,55
Asia,Central Asia,Uzbekistan,UNIDO,2022,UZB,2
Asia,Central Asia,Uzbekistan,UNOPS,2022,UZB,1
Asia,Central Asia,Uzbekistan,UNWTO,2022,UZB,1
Asia,Central Asia,Uzbekistan,WFP,2022,UZB,4
Asia,Central Asia,Uzbekistan,WHO,2022,UZB,29
Asia,Central Asia,Uzbekistan,WIPO,2022,UZB,2
Asia,Eastern Asia,China,CTBTO,2022,CHN,7
Asia,Eastern Asia,China,FAO,2022,CHN,99
Asia,Eastern Asia,China,IAEA,2022,CHN,55
Asia,Eastern Asia,China,ICAO,2022,CHN,30
Asia,Eastern Asia,China,ICSC,2022,CHN,2
Asia,Eastern Asia,China,IFAD,2022,CHN,17
Asia,Eastern Asia,China,ILO,2022,CHN,44
Asia,Eastern Asia,China,IMO,2022,CHN,10
Asia,Eastern Asia,China,IOM,2022,CHN,13
Asia,Eastern Asia,China,ISA,2022,CHN,2
Asia,Eastern Asia,China,ITC,2022,CHN,9
Asia,Eastern Asia,China,ITCILO,2022,CHN,1
Asia,Eastern Asia,China,ITU,2022,CHN,37
Asia,Eastern Asia,China,UN,2022,CHN,610
Asia,Eastern Asia,China,UN WOMEN,2022,CHN,12
Asia,Eastern Asia,China,UNAIDS,2022,CHN,9
Asia,Eastern Asia,China,UNDP,2022,CHN,55
Asia,Eastern Asia,China,UNESCO,2022,CHN,60
Asia,Eastern Asia,China,UNFCCC,2022,CHN,8
Asia,Eastern Asia,China,UNFPA,2022,CHN,25
Asia,Eastern Asia,China,UNHCR,2022,CHN,48
Asia,Eastern Asia,China,UNICC,2022,CHN,3
Asia,Eastern Asia,China,UNICEF,2022,CHN,146
Asia,Eastern Asia,China,UNIDO,2022,CHN,27
Asia,Eastern Asia,China,UNJSPF,2022,CHN,11
Asia,Eastern Asia,China,UNOPS,2022,CHN,4
Asia,Eastern Asia,China,UNRWA,2022,CHN,2
Asia,Eastern Asia,China,UNU,2022,CHN,4
Asia,Eastern Asia,China,UNWTO,2022,CHN,1
Asia,Eastern Asia,China,UPU,2022,CHN,3
Asia,Eastern Asia,China,WFP,2022,CHN,31
Asia,Eastern Asia,China,WHO,2022,CHN,100
Asia,Eastern Asia,China,WIPO,2022,CHN,53
Asia,Eastern Asia,China,WMO,2022,CHN,26
Asia,Eastern Asia,Japan,CTBTO,2022,JPN,4
Asia,Eastern Asia,Japan,FAO,2022,JPN,63
Asia,Eastern Asia,Japan,IAEA,2022,JPN,47
Asia,Eastern Asia,Japan,ICAO,2022,JPN,7
Asia,Eastern Asia,Japan,ICSC,2022,JPN,1
Asia,Eastern Asia,Japan,IFAD,2022,JPN,8
Asia,Eastern Asia,Japan,ILO,2022,JPN,54
Asia,Eastern Asia,Japan,IMO,2022,JPN,3
Asia,Eastern Asia,Japan,IOM,2022,JPN,46
Asia,Eastern Asia,Japan,ISA,2022,JPN,1
Asia,Eastern Asia,Japan,ITC,2022,JPN,3
Asia,Eastern Asia,Japan,ITCILO,2022,JPN,1
Asia,Eastern Asia,Japan,ITU,2022,JPN,9
Asia,Eastern Asia,Japan,JIU,2022,JPN,2
Asia,Eastern Asia,Japan,UN,2022,JPN,285
Asia,Eastern Asia,Japan,UN WOMEN,2022,JPN,12
Asia,Eastern Asia,Japan,UNAIDS,2022,JPN,4
Asia,Eastern Asia,Japan,UNDP,2022,JPN,80
Asia,Eastern Asia,Japan,UNESCO,2022,JPN,49
Asia,Eastern Asia,Japan,UNFCCC,2022,JPN,10
Asia,Eastern Asia,Japan,UNFPA,2022,JPN,20
Asia,Eastern Asia,Japan,UNHCR,2022,JPN,100
Asia,Eastern Asia,Japan,UNICEF,2022,JPN,114
Asia,Eastern Asia,Japan,UNIDO,2022,JPN,21
Asia,Eastern Asia,Japan,UNITAR,2022,JPN,3
Asia,Eastern Asia,Japan,UNJSPF,2022,JPN,11
Asia,Eastern Asia,Japan,UNOPS,2022,JPN,9
Asia,Eastern Asia,Japan,UNRWA,2022,JPN,3
Asia,Eastern Asia,Japan,UNU,2022,JPN,17
Asia,Eastern Asia,Japan,UPU,2022,JPN,5
Asia,Eastern Asia,Japan,WFP,2022,JPN,70
Asia,Eastern Asia,Japan,WHO,2022,JPN,77
Asia,Eastern Asia,Japan,WIPO,2022,JPN,41
Asia,Eastern Asia,Japan,WMO,2022,JPN,11
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",FAO,2022,PRK,1
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",ICAO,2022,PRK,6
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",UN,2022,PRK,2
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",UNDP,2022,PRK,3
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",UNESCO,2022,PRK,2
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",UNICEF,2022,PRK,2
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",UNIDO,2022,PRK,1
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",WFP,2022,PRK,1
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",WHO,2022,PRK,3
Asia,Eastern Asia,"Korea, Dem, People's Rep, Of",WIPO,2022,PRK,1
Asia,Eastern Asia,"Korea, Republic Of",CTBTO,2022,KOR,2
Asia,Eastern Asia,"Korea, Republic Of",FAO,2022,KOR,27
Asia,Eastern Asia,"Korea, Republic Of",IAEA,2022,KOR,33
Asia,Eastern Asia,"Korea, Republic Of",ICSC,2022,KOR,1
Asia,Eastern Asia,"Korea, Republic Of",IFAD,2022,KOR,4
Asia,Eastern Asia,"Korea, Republic Of",ILO,2022,KOR,19
Asia,Eastern Asia,"Korea, Republic Of",IMO,2022,KOR,3
Asia,Eastern Asia,"Korea, Republic Of",IOM,2022,KOR,19
Asia,Eastern Asia,"Korea, Republic Of",ISA,2022,KOR,1
Asia,Eastern Asia,"Korea, Republic Of",ITC,2022,KOR,2
Asia,Eastern Asia,"Korea, Republic Of",ITU,2022,KOR,9
Asia,Eastern Asia,"Korea, Republic Of",UN,2022,KOR,182
Asia,Eastern Asia,"Korea, Republic Of",UN WOMEN,2022,KOR,8
Asia,Eastern Asia,"Korea, Republic Of",UNDP,2022,KOR,31
Asia,Eastern Asia,"Korea, Republic Of",UNESCO,2022,KOR,19
Asia,Eastern Asia,"Korea, Republic Of",UNFCCC,2022,KOR,7
Asia,Eastern Asia,"Korea, Republic Of",UNFPA,2022,KOR,9
Asia,Eastern Asia,"Korea, Republic Of",UNHCR,2022,KOR,50
Asia,Eastern Asia,"Korea, Republic Of",UNICEF,2022,KOR,35
Asia,Eastern Asia,"Korea, Republic Of",UNIDO,2022,KOR,3
Asia,Eastern Asia,"Korea, Republic Of",UNJSPF,2022,KOR,6
Asia,Eastern Asia,"Korea, Republic Of",UNOPS,2022,KOR,1
Asia,Eastern Asia,"Korea, Republic Of",UNRWA,2022,KOR,1
Asia,Eastern Asia,"Korea, Republic Of",UNU,2022,KOR,2
Asia,Eastern Asia,"Korea, Republic Of",UNWTO,2022,KOR,2
Asia,Eastern Asia,"Korea, Republic Of",UPU,2022,KOR,1
Asia,Eastern Asia,"Korea, Republic Of",WFP,2022,KOR,21
Asia,Eastern Asia,"Korea, Republic Of",WHO,2022,KOR,38
Asia,Eastern Asia,"Korea, Republic Of",WIPO,2022,KOR,25
Asia,Eastern Asia,"Korea, Republic Of",WMO,2022,KOR,5
Asia,Eastern Asia,Mongolia,CTBTO,2022,MNG,1
Asia,Eastern Asia,Mongolia,FAO,2022,MNG,3
Asia,Eastern Asia,Mongolia,IAEA,2022,MNG,5
Asia,Eastern Asia,Mongolia,IFAD,2022,MNG,1
Asia,Eastern Asia,Mongolia,ILO,2022,MNG,10
Asia,Eastern Asia,Mongolia,IOM,2022,MNG,13
Asia,Eastern Asia,Mongolia,ITC,2022,MNG,1
Asia,Eastern Asia,Mongolia,JIU,2022,MNG,1
Asia,Eastern Asia,Mongolia,UN,2022,MNG,34
Asia,Eastern Asia,Mongolia,UN WOMEN,2022,MNG,2
Asia,Eastern Asia,Mongolia,UNDP,2022,MNG,28
Asia,Eastern Asia,Mongolia,UNESCO,2022,MNG,2
Asia,Eastern Asia,Mongolia,UNFCCC,2022,MNG,1
Asia,Eastern Asia,Mongolia,UNFPA,2022,MNG,23
Asia,Eastern Asia,Mongolia,UNHCR,2022,MNG,1
Asia,Eastern Asia,Mongolia,UNICEF,2022,MNG,43
Asia,Eastern Asia,Mongolia,UNIDO,2022,MNG,2
Asia,Eastern Asia,Mongolia,UNJSPF,2022,MNG,1
Asia,Eastern Asia,Mongolia,UNOPS,2022,MNG,1
Asia,Eastern Asia,Mongolia,UNU,2022,MNG,1
Asia,Eastern Asia,Mongolia,UPU,2022,MNG,1
Asia,Eastern Asia,Mongolia,WFP,2022,MNG,2
Asia,Eastern Asia,Mongolia,WHO,2022,MNG,30
Asia,Eastern Asia,Mongolia,WIPO,2022,MNG,5
Asia,South-eastern Asia,Brunei Darussalam,FAO,2022,BRN,1
Asia,South-eastern Asia,Brunei Darussalam,UN,2022,BRN,2
Asia,South-eastern Asia,Cambodia,FAO,2022,KHM,11
Asia,South-eastern Asia,Cambodia,IAEA,2022,KHM,1
Asia,South-eastern Asia,Cambodia,ICAO,2022,KHM,1
Asia,South-eastern Asia,Cambodia,IFAD,2022,KHM,1
Asia,South-eastern Asia,Cambodia,ILO,2022,KHM,74
Asia,South-eastern Asia,Cambodia,IOM,2022,KHM,28
Asia,South-eastern Asia,Cambodia,UN,2022,KHM,55
Asia,South-eastern Asia,Cambodia,UN WOMEN,2022,KHM,1
Asia,South-eastern Asia,Cambodia,UNAIDS,2022,KHM,3
Asia,South-eastern Asia,Cambodia,UNDP,2022,KHM,40
Asia,South-eastern Asia,Cambodia,UNESCO,2022,KHM,14
Asia,South-eastern Asia,Cambodia,UNFPA,2022,KHM,16
Asia,South-eastern Asia,Cambodia,UNHCR,2022,KHM,2
Asia,South-eastern Asia,Cambodia,UNICEF,2022,KHM,89
Asia,South-eastern Asia,Cambodia,UNIDO,2022,KHM,1
Asia,South-eastern Asia,Cambodia,UNJSPF,2022,KHM,1
Asia,South-eastern Asia,Cambodia,UNOPS,2022,KHM,4
Asia,South-eastern Asia,Cambodia,UNWTO,2022,KHM,1
Asia,South-eastern Asia,Cambodia,WFP,2022,KHM,51
Asia,South-eastern Asia,Cambodia,WHO,2022,KHM,32
Asia,South-eastern Asia,Cambodia,WIPO,2022,KHM,2
Asia,South-eastern Asia,Indonesia,CTBTO,2022,IDN,2
Asia,South-eastern Asia,Indonesia,FAO,2022,IDN,13
Asia,South-eastern Asia,Indonesia,IAEA,2022,IDN,14
Asia,South-eastern Asia,Indonesia,ICAO,2022,IDN,2
Asia,South-eastern Asia,Indonesia,ICSC,2022,IDN,1
Asia,South-eastern Asia,Indonesia,IFAD,2022,IDN,6
Asia,South-eastern Asia,Indonesia,ILO,2022,IDN,52
Asia,South-eastern Asia,Indonesia,IMO,2022,IDN,1
Asia,South-eastern Asia,Indonesia,IOM,2022,IDN,199
Asia,South-eastern Asia,Indonesia,ITC,2022,IDN,1
Asia,South-eastern Asia,Indonesia,ITU,2022,IDN,4
Asia,South-eastern Asia,Indonesia,UN,2022,IDN,96
Asia,South-eastern Asia,Indonesia,UN WOMEN,2022,IDN,8
Asia,South-eastern Asia,Indonesia,UNAIDS,2022,IDN,5
Asia,South-eastern Asia,Indonesia,UNDP,2022,IDN,35
Asia,South-eastern Asia,Indonesia,UNESCO,2022,IDN,15
Asia,South-eastern Asia,Indonesia,UNFCCC,2022,IDN,4
Asia,South-eastern Asia,Indonesia,UNFPA,2022,IDN,27
Asia,South-eastern Asia,Indonesia,UNHCR,2022,IDN,40
Asia,South-eastern Asia,Indonesia,UNICEF,2022,IDN,178
Asia,South-eastern Asia,Indonesia,UNIDO,2022,IDN,4
Asia,South-eastern Asia,Indonesia,UNITAR,2022,IDN,1
Asia,South-eastern Asia,Indonesia,UNJSPF,2022,IDN,7
Asia,South-eastern Asia,Indonesia,UNWTO,2022,IDN,1
Asia,South-eastern Asia,Indonesia,UPU,2022,IDN,1
Asia,South-eastern Asia,Indonesia,WFP,2022,IDN,22
Asia,South-eastern Asia,Indonesia,WHO,2022,IDN,82
Asia,South-eastern Asia,Indonesia,WIPO,2022,IDN,2
Asia,South-eastern Asia,Indonesia,WMO,2022,IDN,2
Asia,South-eastern Asia,"Lao People's Dem,Rep,",FAO,2022,LAO,6
Asia,South-eastern Asia,"Lao People's Dem,Rep,",ILO,2022,LAO,15
Asia,South-eastern Asia,"Lao People's Dem,Rep,",IOM,2022,LAO,2
Asia,South-eastern Asia,"Lao People's Dem,Rep,",ITU,2022,LAO,1
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UN,2022,LAO,4
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UN WOMEN,2022,LAO,1
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UNDP,2022,LAO,28
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UNESCO,2022,LAO,2
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UNFPA,2022,LAO,17
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UNICEF,2022,LAO,55
Asia,South-eastern Asia,"Lao People's Dem,Rep,",UNIDO,2022,LAO,2
Asia,South-eastern Asia,"Lao People's Dem,Rep,",WFP,2022,LAO,53
Asia,South-eastern Asia,"Lao People's Dem,Rep,",WHO,2022,LAO,41
Asia,South-eastern Asia,Malaysia,FAO,2022,MYS,2
Asia,South-eastern Asia,Malaysia,IAEA,2022,MYS,13
Asia,South-eastern Asia,Malaysia,ICAO,2022,MYS,2
Asia,South-eastern Asia,Malaysia,IFAD,2022,MYS,1
Asia,South-eastern Asia,Malaysia,ILO,2022,MYS,14
Asia,South-eastern Asia,Malaysia,IOM,2022,MYS,2
Asia,South-eastern Asia,Malaysia,ITC,2022,MYS,1
Asia,South-eastern Asia,Malaysia,ITU,2022,MYS,7
Asia,South-eastern Asia,Malaysia,UN,2022,MYS,53
Asia,South-eastern Asia,Malaysia,UN WOMEN,2022,MYS,1
Asia,South-eastern Asia,Malaysia,UNDP,2022,MYS,275
Asia,South-eastern Asia,Malaysia,UNESCO,2022,MYS,3
Asia,South-eastern Asia,Malaysia,UNFCCC,2022,MYS,4
Asia,South-eastern Asia,Malaysia,UNFPA,2022,MYS,8
Asia,South-eastern Asia,Malaysia,UNHCR,2022,MYS,128
Asia,South-eastern Asia,Malaysia,UNICC,2022,MYS,1
Asia,South-eastern Asia,Malaysia,UNICEF,2022,MYS,66
Asia,South-eastern Asia,Malaysia,UNIDO,2022,MYS,1
Asia,South-eastern Asia,Malaysia,UNJSPF,2022,MYS,2
Asia,South-eastern Asia,Malaysia,UNOPS,2022,MYS,3
Asia,South-eastern Asia,Malaysia,UNRWA,2022,MYS,1
Asia,South-eastern Asia,Malaysia,UNU,2022,MYS,15
Asia,South-eastern Asia,Malaysia,UPU,2022,MYS,1
Asia,South-eastern Asia,Malaysia,WFP,2022,MYS,11
Asia,South-eastern Asia,Malaysia,WHO,2022,MYS,272
Asia,South-eastern Asia,Malaysia,WIPO,2022,MYS,3
Asia,South-eastern Asia,Myanmar,CTBTO,2022,MMR,2
Asia,South-eastern Asia,Myanmar,FAO,2022,MMR,7
Asia,South-eastern Asia,Myanmar,IAEA,2022,MMR,2
Asia,South-eastern Asia,Myanmar,ILO,2022,MMR,46
Asia,South-eastern Asia,Myanmar,IOM,2022,MMR,19
Asia,South-eastern Asia,Myanmar,ISA,2022,MMR,1
Asia,South-eastern Asia,Myanmar,ITU,2022,MMR,1
Asia,South-eastern Asia,Myanmar,UN,2022,MMR,73
Asia,South-eastern Asia,Myanmar,UN WOMEN,2022,MMR,11
Asia,South-eastern Asia,Myanmar,UNAIDS,2022,MMR,8
Asia,South-eastern Asia,Myanmar,UNDP,2022,MMR,51
Asia,South-eastern Asia,Myanmar,UNESCO,2022,MMR,1
Asia,South-eastern Asia,Myanmar,UNFPA,2022,MMR,65
Asia,South-eastern Asia,Myanmar,UNHCR,2022,MMR,110
Asia,South-eastern Asia,Myanmar,UNICC,2022,MMR,2
Asia,South-eastern Asia,Myanmar,UNICEF,2022,MMR,206
Asia,South-eastern Asia,Myanmar,UNITAR,2022,MMR,1
Asia,South-eastern Asia,Myanmar,UNJSPF,2022,MMR,1
Asia,South-eastern Asia,Myanmar,UNOPS,2022,MMR,6
Asia,South-eastern Asia,Myanmar,UNU,2022,MMR,1
Asia,South-eastern Asia,Myanmar,WFP,2022,MMR,243
Asia,South-eastern Asia,Myanmar,WHO,2022,MMR,69
Asia,South-eastern Asia,Myanmar,WIPO,2022,MMR,4
Asia,South-eastern Asia,Philippines,CEB,2022,PHL,1
Asia,South-eastern Asia,Philippines,CTBTO,2022,PHL,7
Asia,South-eastern Asia,Philippines,FAO,2022,PHL,14
Asia,South-eastern Asia,Philippines,IAEA,2022,PHL,43
Asia,South-eastern Asia,Philippines,ICAO,2022,PHL,1
Asia,South-eastern Asia,Philippines,ICSC,2022,PHL,3
Asia,South-eastern Asia,Philippines,IFAD,2022,PHL,8
Asia,South-eastern Asia,Philippines,ILO,2022,PHL,52
Asia,South-eastern Asia,Philippines,IMO,2022,PHL,4
Asia,South-eastern Asia,Philippines,IOM,2022,PHL,572
Asia,South-eastern Asia,Philippines,ITC,2022,PHL,1
Asia,South-eastern Asia,Philippines,ITCILO,2022,PHL,2
Asia,South-eastern Asia,Philippines,ITU,2022,PHL,15
Asia,South-eastern Asia,Philippines,PAHO,2022,PHL,3
Asia,South-eastern Asia,Philippines,UN,2022,PHL,596
Asia,South-eastern Asia,Philippines,UN WOMEN,2022,PHL,6
Asia,South-eastern Asia,Philippines,UNAIDS,2022,PHL,18
Asia,South-eastern Asia,Philippines,UNDP,2022,PHL,75
Asia,South-eastern Asia,Philippines,UNESCO,2022,PHL,14
Asia,South-eastern Asia,Philippines,UNFCCC,2022,PHL,8
Asia,South-eastern Asia,Philippines,UNFPA,2022,PHL,37
Asia,South-eastern Asia,Philippines,UNHCR,2022,PHL,69
Asia,South-eastern Asia,Philippines,UNICC,2022,PHL,6
Asia,South-eastern Asia,Philippines,UNICEF,2022,PHL,174
Asia,South-eastern Asia,Philippines,UNIDO,2022,PHL,22
Asia,South-eastern Asia,Philippines,UNITAR,2022,PHL,3
Asia,South-eastern Asia,Philippines,UNJSPF,2022,PHL,17
Asia,South-eastern Asia,Philippines,UNOPS,2022,PHL,3
Asia,South-eastern Asia,Philippines,UNRWA,2022,PHL,1
Asia,South-eastern Asia,Philippines,UNSSC,2022,PHL,1
Asia,South-eastern Asia,Philippines,UPU,2022,PHL,2
Asia,South-eastern Asia,Philippines,WFP,2022,PHL,72
Asia,South-eastern Asia,Philippines,WHO,2022,PHL,317
Asia,South-eastern Asia,Philippines,WIPO,2022,PHL,11
Asia,South-eastern Asia,Philippines,WMO,2022,PHL,1
Asia,South-eastern Asia,Singapore,FAO,2022,SGP,2
Asia,South-eastern Asia,Singapore,IAEA,2022,SGP,3
Asia,South-eastern Asia,Singapore,ICAO,2022,SGP,2
Asia,South-eastern Asia,Singapore,ILO,2022,SGP,2
Asia,South-eastern Asia,Singapore,IMO,2022,SGP,1
Asia,South-eastern Asia,Singapore,IOM,2022,SGP,1
Asia,South-eastern Asia,Singapore,ITU,2022,SGP,1
Asia,South-eastern Asia,Singapore,JIU,2022,SGP,1
Asia,South-eastern Asia,Singapore,PAHO,2022,SGP,2
Asia,South-eastern Asia,Singapore,UN,2022,SGP,35
Asia,South-eastern Asia,Singapore,UN WOMEN,2022,SGP,1
Asia,South-eastern Asia,Singapore,UNDP,2022,SGP,3
Asia,South-eastern Asia,Singapore,UNESCO,2022,SGP,3
Asia,South-eastern Asia,Singapore,UNFCCC,2022,SGP,1
Asia,South-eastern Asia,Singapore,UNHCR,2022,SGP,1
Asia,South-eastern Asia,Singapore,UNICEF,2022,SGP,1
Asia,South-eastern Asia,Singapore,UNJSPF,2022,SGP,1
Asia,South-eastern Asia,Singapore,UNU,2022,SGP,1
Asia,South-eastern Asia,Singapore,WFP,2022,SGP,1
Asia,South-eastern Asia,Singapore,WHO,2022,SGP,4
Asia,South-eastern Asia,Singapore,WIPO,2022,SGP,2
Asia,South-eastern Asia,Thailand,CTBTO,2022,THA,1
Asia,South-eastern Asia,Thailand,FAO,2022,THA,56
Asia,South-eastern Asia,Thailand,IAEA,2022,THA,10
Asia,South-eastern Asia,Thailand,ICAO,2022,THA,15
Asia,South-eastern Asia,Thailand,IFAD,2022,THA,1
Asia,South-eastern Asia,Thailand,ILO,2022,THA,83
Asia,South-eastern Asia,Thailand,IOM,2022,THA,122
Asia,South-eastern Asia,Thailand,ITC,2022,THA,1
Asia,South-eastern Asia,Thailand,ITU,2022,THA,3
Asia,South-eastern Asia,Thailand,UN,2022,THA,404
Asia,South-eastern Asia,Thailand,UN WOMEN,2022,THA,22
Asia,South-eastern Asia,Thailand,UNAIDS,2022,THA,12
Asia,South-eastern Asia,Thailand,UNDP,2022,THA,66
Asia,South-eastern Asia,Thailand,UNESCO,2022,THA,18
Asia,South-eastern Asia,Thailand,UNFCCC,2022,THA,1
Asia,South-eastern Asia,Thailand,UNFPA,2022,THA,22
Asia,South-eastern Asia,Thailand,UNHCR,2022,THA,91
Asia,South-eastern Asia,Thailand,UNICEF,2022,THA,109
Asia,South-eastern Asia,Thailand,UNIDO,2022,THA,4
Asia,South-eastern Asia,Thailand,UNJSPF,2022,THA,2
Asia,South-eastern Asia,Thailand,UNOPS,2022,THA,5
Asia,South-eastern Asia,Thailand,UPU,2022,THA,1
Asia,South-eastern Asia,Thailand,WFP,2022,THA,58
Asia,South-eastern Asia,Thailand,WHO,2022,THA,29
Asia,South-eastern Asia,Thailand,WIPO,2022,THA,2
Asia,South-eastern Asia,Timor-Leste,FAO,2022,TLS,3
Asia,South-eastern Asia,Timor-Leste,ILO,2022,TLS,36
Asia,South-eastern Asia,Timor-Leste,IOM,2022,TLS,11
Asia,South-eastern Asia,Timor-Leste,UN,2022,TLS,20
Asia,South-eastern Asia,Timor-Leste,UN WOMEN,2022,TLS,8
Asia,South-eastern Asia,Timor-Leste,UNDP,2022,TLS,26
Asia,South-eastern Asia,Timor-Leste,UNFPA,2022,TLS,14
Asia,South-eastern Asia,Timor-Leste,UNICEF,2022,TLS,43
Asia,South-eastern Asia,Timor-Leste,WFP,2022,TLS,16
Asia,South-eastern Asia,Timor-Leste,WHO,2022,TLS,17
Asia,South-eastern Asia,Viet Nam,CTBTO,2022,VNM,1
Asia,South-eastern Asia,Viet Nam,FAO,2022,VNM,11
Asia,South-eastern Asia,Viet Nam,IAEA,2022,VNM,7
Asia,South-eastern Asia,Viet Nam,IFAD,2022,VNM,5
Asia,South-eastern Asia,Viet Nam,ILO,2022,VNM,93
Asia,South-eastern Asia,Viet Nam,IOM,2022,VNM,103
Asia,South-eastern Asia,Viet Nam,ITC,2022,VNM,4
Asia,South-eastern Asia,Viet Nam,ITU,2022,VNM,2
Asia,South-eastern Asia,Viet Nam,UN,2022,VNM,31
